id;pcode;space;start;end;activity
6679;5,96E+13;590605;505;510;61
6679;5,96E+13;*;510;515;121
6679;5,96E+13;590500;515;560;54
6679;5,96E+13;*;560;570;121
6679;5,96E+13;590300;570;575;61
6679;5,96E+13;*;575;585;121
6679;5,96E+13;590200;585;680;32
6679;5,96E+13;*;680;685;121
6679;5,96E+13;590605;685;695;64
6679;5,96E+13;*;695;700;121
6679;5,96E+13;590600;700;700;61
6679;5,96E+13;*;700;705;121
6679;5,96E+13;590400;705;800;1
6679;5,96E+13;*;800;805;121
6679;5,96E+13;590605;805;805;61
6679;5,96E+13;*;805;810;121
6679;5,96E+13;590600;810;810;64
6679;5,96E+13;*;810;820;121
6679;5,96E+13;590508;820;820;61
6679;5,96E+13;*;820;825;121
6679;5,96E+13;590400;825;980;1
6679;5,96E+13;*;980;985;121
6679;5,96E+13;590605;985;995;64
6679;5,96E+13;*;995;1005;121
6679;5,96E+13;590300;1005;1010;64
6679;5,96E+13;*;1010;1020;121
6679;5,96E+13;590600;1020;1025;61
6679;5,96E+13;*;1025;1025;121
6679;5,96E+13;590500;1025;1165;54
6679;5,96E+13;*;1165;1170;121
6679;5,96E+13;590508;1170;1170;64
6679;5,96E+13;*;1170;1175;121
6679;5,96E+13;590600;1175;1180;61
6679;5,96E+13;*;1180;1185;121
6679;5,96E+13;590400;1185;1740;1
6680;5,96E+13;590400;240;410;1
6680;5,96E+13;*;410;450;121
6680;5,96E+13;50300;450;455;61
6680;5,96E+13;*;455;470;121
6680;5,96E+13;40100;470;1230;11
6680;5,96E+13;*;1230;1260;121
6680;5,96E+13;590400;1260;1740;1
6681;5,96E+13;590400;240;465;1
6681;5,96E+13;*;465;490;121
6681;5,96E+13;601003;490;785;11
6681;5,96E+13;*;785;800;121
6681;5,96E+13;590600;800;800;33
6681;5,96E+13;*;800;810;121
6681;5,96E+13;590400;810;840;1
6681;5,96E+13;*;840;870;121
6681;5,96E+13;80900;870;1020;54
6681;5,96E+13;*;1020;1040;121
6681;5,96E+13;20200;1040;1065;51
6681;5,96E+13;*;1065;1070;100
6681;5,96E+13;20200;1070;1075;33
6681;5,96E+13;*;1075;1075;100
6681;5,96E+13;20200;1075;1080;61
6681;5,96E+13;*;1080;1115;121
6681;5,96E+13;590400;1115;1115;1
6681;5,96E+13;*;1115;1125;121
6681;5,96E+13;590500;1125;1125;61
6681;5,96E+13;*;1125;1130;121
6681;5,96E+13;590200;1130;1180;32
6681;5,96E+13;*;1180;1185;121
6681;5,96E+13;590500;1185;1230;64
6681;5,96E+13;*;1230;1235;121
6681;5,96E+13;590400;1235;1740;1
6682;5,96E+13;590500;240;410;1
6682;5,96E+13;*;410;450;121
6682;5,96E+13;*;410;450;151
6682;5,96E+13;110400;450;985;11
6682;5,96E+13;*;985;1025;121
6682;5,96E+13;*;985;1025;151
6682;5,96E+13;590500;1025;1035;33
6682;5,96E+13;*;1035;1040;121
6682;5,96E+13;590505;1040;1050;64
6682;5,96E+13;*;1050;1055;121
6682;5,96E+13;590500;1055;1740;1
6683;5,96E+13;590500;240;505;1
6683;5,96E+13;*;505;510;122
6683;5,96E+13;590505;510;860;22
6683;5,96E+13;*;860;870;100
6683;5,96E+13;590508;870;935;26
6683;5,96E+13;*;935;945;100
6683;5,96E+13;590505;945;1050;22
6683;5,96E+13;*;1050;1055;122
6683;5,96E+13;590500;1055;1740;1
6684;5,96E+13;590500;240;600;1
6684;5,96E+13;*;600;615;100
6684;5,96E+13;590500;615;620;33
6684;5,96E+13;*;620;635;100
6684;5,96E+13;590500;635;635;1
6684;5,96E+13;*;635;650;100
6684;5,96E+13;590500;650;690;42
6684;5,96E+13;*;690;705;100
6684;5,96E+13;590500;705;870;1
6684;5,96E+13;*;870;900;100
6684;5,96E+13;590600;900;900;52
6684;5,96E+13;*;900;930;100
6684;5,96E+13;590500;930;1740;1
6685;5,96E+13;590500;240;675;1
6685;5,96E+13;*;675;675;121
6685;5,96E+13;590600;675;680;54
6685;5,96E+13;*;680;690;100
6685;5,96E+13;590600;690;690;52
6685;5,96E+13;*;690;695;100
6685;5,96E+13;590600;695;825;54
6685;5,96E+13;*;825;835;100
6685;5,96E+13;590600;835;835;52
6685;5,96E+13;*;835;845;100
6685;5,96E+13;590600;845;850;54
6685;5,96E+13;*;850;855;121
6685;5,96E+13;590500;855;1020;1
6685;5,96E+13;*;1020;1025;121
6685;5,96E+13;590100;1025;1080;30
6685;5,96E+13;*;1080;1080;121
6685;5,96E+13;590200;1080;1110;32
6685;5,96E+13;*;1110;1110;121
6685;5,96E+13;590200;1110;1115;33
6685;5,96E+13;*;1115;1120;121
6685;5,96E+13;590600;1120;1125;54
6685;5,96E+13;*;1125;1135;100
6685;5,96E+13;590600;1135;1135;52
6685;5,96E+13;*;1135;1140;100
6685;5,96E+13;590600;1140;1215;54
6685;5,96E+13;*;1215;1220;100
6685;5,96E+13;590600;1220;1220;52
6685;5,96E+13;*;1220;1225;100
6685;5,96E+13;590600;1225;1270;54
6685;5,96E+13;*;1270;1270;121
6685;5,96E+13;590500;1270;1740;1
6686;5,96E+13;590500;240;540;1
6686;5,96E+13;*;540;545;100
6686;5,96E+13;590500;545;605;34
6686;5,96E+13;*;605;610;100
6686;5,96E+13;590500;610;1740;1
6687;5,96E+13;590500;240;480;1
6687;5,96E+13;*;480;495;100
6687;5,96E+13;590600;495;510;33
6687;5,96E+13;*;510;525;100
6687;5,96E+13;590600;525;530;33
6687;5,96E+13;*;530;545;100
6687;5,96E+13;590500;545;555;33
6687;5,96E+13;*;555;570;100
6687;5,96E+13;590500;570;1740;1
6688;5,96E+13;590500;240;600;1
6688;5,96E+13;*;600;610;121
6688;5,96E+13;590600;610;615;33
6688;5,96E+13;*;615;615;121
6688;5,96E+13;590500;615;645;33
6688;5,96E+13;*;645;655;121
6688;5,96E+13;590500;655;1080;1
6688;5,96E+13;*;1080;1085;100
6688;5,96E+13;590500;1085;1145;54
6688;5,96E+13;*;1145;1150;100
6688;5,96E+13;590500;1150;1740;1
6689;5,96E+13;590500;240;600;1
6689;5,96E+13;*;600;615;100
6689;5,96E+13;590600;615;620;33
6689;5,96E+13;*;620;635;100
6689;5,96E+13;590500;635;1740;1
6690;5,96E+13;590500;240;660;1
6690;5,96E+13;*;660;665;121
6690;5,96E+13;590500;665;720;43
6690;5,96E+13;*;720;725;121
6690;5,96E+13;590600;725;725;33
6690;5,96E+13;*;725;730;121
6690;5,96E+13;590600;730;775;32
6690;5,96E+13;*;775;780;121
6690;5,96E+13;590500;780;1740;1
6691;5,96E+13;590500;240;480;1
6691;5,96E+13;*;480;485;122
6691;5,96E+13;590600;485;810;11
6691;5,96E+13;*;810;825;196
6691;5,96E+13;590800;825;915;13
6691;5,96E+13;*;915;930;196
6691;5,96E+13;590600;930;1110;11
6691;5,96E+13;*;1110;1115;122
6691;5,96E+13;590600;1115;1115;33
6691;5,96E+13;*;1115;1115;122
6691;5,96E+13;590500;1115;1740;1
6692;5,96E+13;590500;240;480;1
6692;5,96E+13;*;480;490;100
6692;5,96E+13;590500;490;960;11
6692;5,96E+13;*;960;970;100
6692;5,96E+13;590500;970;1110;1
6692;5,96E+13;*;1110;1130;100
6692;5,96E+13;590600;1130;1160;41
6692;5,96E+13;*;1160;1165;122
6692;5,96E+13;590500;1165;1475;1
6692;5,96E+13;*;1475;1480;121
6692;5,96E+13;590500;1480;1650;51
6692;5,96E+13;*;1650;1655;121
6692;5,96E+13;590500;1655;1740;1
6693;5,96E+13;590500;240;1260;1
6693;5,96E+13;*;1260;1290;121
6693;5,96E+13;81300;1290;1740;11
6694;5,96E+13;590500;240;600;1
6694;5,96E+13;*;600;610;100
6694;5,96E+13;590500;610;660;33
6694;5,96E+13;*;660;660;100
6694;5,96E+13;590600;660;665;33
6694;5,96E+13;*;665;670;100
6694;5,96E+13;590500;670;900;1
6694;5,96E+13;*;900;930;100
6694;5,96E+13;590500;930;930;52
6694;5,96E+13;*;930;960;100
6694;5,96E+13;590500;960;1740;1
6695;5,96E+13;590500;240;540;1
6695;5,96E+13;*;540;555;100
6695;5,96E+13;590600;555;555;42
6695;5,96E+13;*;555;570;100
6695;5,96E+13;590500;570;690;1
6695;5,96E+13;*;690;720;100
6695;5,96E+13;590500;720;720;52
6695;5,96E+13;*;720;750;100
6695;5,96E+13;590500;750;870;1
6695;5,96E+13;*;870;875;121
6695;5,96E+13;590607;875;915;32
6695;5,96E+13;*;915;920;121
6695;5,96E+13;590500;920;1740;1
6696;5,96E+13;590600;240;570;1
6696;5,96E+13;*;570;600;121
6696;5,96E+13;590500;600;615;91
6696;5,96E+13;*;615;620;121
6696;5,96E+13;590610;620;620;33
6696;5,96E+13;*;620;625;121
6696;5,96E+13;590600;625;1740;1
6697;5,96E+13;590600;240;480;1
6697;5,96E+13;*;480;485;121
6697;5,96E+13;590603;485;495;11
6697;5,96E+13;*;495;520;121
6697;5,96E+13;601506;520;1050;13
6697;5,96E+13;*;1050;1070;121
6697;5,96E+13;590603;1070;1170;11
6697;5,96E+13;*;1170;1175;121
6697;5,96E+13;590600;1175;1740;1
6698;5,96E+13;590600;240;495;1
6698;5,96E+13;*;495;500;121
6698;5,96E+13;590502;500;500;61
6698;5,96E+13;*;500;525;121
6698;5,96E+13;340200;525;1060;11
6698;5,96E+13;*;1060;1075;121
6698;5,96E+13;590600;1075;1080;33
6698;5,96E+13;*;1080;1090;121
6698;5,96E+13;590600;1090;1740;1
6699;5,96E+13;590600;240;450;1
6699;5,96E+13;*;450;495;121
6699;5,96E+13;40300;495;735;11
6699;5,96E+13;*;735;740;100
6699;5,96E+13;40300;740;765;53
6699;5,96E+13;*;765;770;100
6699;5,96E+13;40300;770;1035;11
6699;5,96E+13;*;1035;1080;121
6699;5,96E+13;590600;1080;1110;1
6699;5,96E+13;*;1110;1125;100
6699;5,96E+13;590606;1125;1125;52
6699;5,96E+13;*;1125;1140;100
6699;5,96E+13;590600;1140;1740;1
6700;5,96E+13;590600;240;470;1
6700;5,96E+13;*;470;525;131
6700;5,96E+13;*;470;525;151
6700;5,96E+13;320100;525;750;11
6700;5,96E+13;*;750;755;100
6700;5,96E+13;320100;755;780;53
6700;5,96E+13;*;780;780;100
6700;5,96E+13;320100;780;1080;11
6700;5,96E+13;*;1080;1135;131
6700;5,96E+13;*;1080;1135;151
6700;5,96E+13;590600;1135;1740;1
6701;5,96E+13;590600;240;495;1
6701;5,96E+13;*;495;495;100
6701;5,96E+13;590600;495;500;64
6701;5,96E+13;*;500;505;100
6701;5,96E+13;590601;505;765;23
6701;5,96E+13;*;765;770;100
6701;5,96E+13;590600;770;960;1
6701;5,96E+13;*;960;965;122
6701;5,96E+13;590100;965;980;32
6701;5,96E+13;*;980;985;122
6701;5,96E+13;590500;985;1000;32
6701;5,96E+13;*;1000;1010;100
6701;5,96E+13;590500;1010;1030;64
6701;5,96E+13;*;1030;1035;122
6701;5,96E+13;590600;1035;1035;61
6701;5,96E+13;*;1035;1040;122
6701;5,96E+13;590600;1040;1110;1
6701;5,96E+13;*;1110;1140;122
6701;5,96E+13;310400;1140;1350;54
6701;5,96E+13;*;1350;1380;122
6701;5,96E+13;590600;1380;1740;1
6702;5,96E+13;590600;240;570;1
6702;5,96E+13;*;570;600;100
6702;5,96E+13;590200;600;630;32
6702;5,96E+13;*;630;660;100
6702;5,96E+13;590600;660;1020;1
6702;5,96E+13;*;1020;1050;100
6702;5,96E+13;590600;1050;1055;42
6702;5,96E+13;*;1055;1085;100
6702;5,96E+13;590600;1085;1740;1
6703;5,96E+13;590600;240;540;1
6703;5,96E+13;*;540;595;122
6703;5,96E+13;730400;595;670;51
6703;5,96E+13;*;670;730;122
6703;5,96E+13;590600;730;750;1
6703;5,96E+13;*;750;755;122
6703;5,96E+13;590600;755;775;34
6703;5,96E+13;*;775;780;122
6703;5,96E+13;590600;780;790;1
6703;5,96E+13;*;790;795;121
6703;5,96E+13;590600;795;810;53
6703;5,96E+13;*;810;815;121
6703;5,96E+13;590600;815;855;54
6703;5,96E+13;*;855;900;121
6703;5,96E+13;10200;900;1020;51
6703;5,96E+13;*;1020;1070;121
6703;5,96E+13;922093;1070;1080;32
6703;5,96E+13;*;1080;1140;121
6703;5,96E+13;590500;1140;1155;33
6703;5,96E+13;*;1155;1160;121
6703;5,96E+13;590500;1160;1180;33
6703;5,96E+13;*;1180;1185;121
6703;5,96E+13;590600;1185;1740;1
6704;5,96E+13;590600;240;540;1
6704;5,96E+13;*;540;570;121
6704;5,96E+13;922102;570;675;2
6704;5,96E+13;*;675;705;121
6704;5,96E+13;590505;705;710;64
6704;5,96E+13;*;710;715;121
6704;5,96E+13;590600;715;805;1
6704;5,96E+13;*;805;810;121
6704;5,96E+13;590505;810;810;61
6704;5,96E+13;*;810;815;122
6704;5,96E+13;590600;815;985;1
6704;5,96E+13;*;985;990;121
6704;5,96E+13;590505;990;995;64
6704;5,96E+13;*;995;1000;121
6704;5,96E+13;590600;1000;1740;1
6705;5,96E+13;590600;240;505;1
6705;5,96E+13;*;505;510;122
6705;5,96E+13;590505;510;705;22
6705;5,96E+13;*;705;710;122
6705;5,96E+13;590600;710;805;1
6705;5,96E+13;*;805;810;122
6705;5,96E+13;590505;810;990;22
6705;5,96E+13;*;990;995;122
6705;5,96E+13;590600;995;1740;1
6706;5,96E+13;590600;240;450;1
6706;5,96E+13;*;450;480;151
6706;5,96E+13;*;450;480;111
6706;5,96E+13;30400;480;720;11
6706;5,96E+13;*;720;720;111
6706;5,96E+13;40500;720;800;53
6706;5,96E+13;*;800;800;111
6706;5,96E+13;30400;800;1080;11
6706;5,96E+13;*;1080;1120;111
6706;5,96E+13;*;1080;1120;151
6706;5,96E+13;590600;1120;1140;1
6706;5,96E+13;*;1140;1200;100
6706;5,96E+13;590300;1200;1200;52
6706;5,96E+13;*;1200;1260;100
6706;5,96E+13;590600;1260;1740;1
6707;5,96E+13;590600;240;490;1
6707;5,96E+13;*;490;490;121
6707;5,96E+13;590608;490;500;61
6707;5,96E+13;*;500;520;121
6707;5,96E+13;601500;520;1035;11
6707;5,96E+13;*;1035;1055;121
6707;5,96E+13;590200;1055;1085;32
6707;5,96E+13;*;1085;1155;121
6707;5,96E+13;20400;1155;1155;51
6707;5,96E+13;*;1155;1220;121
6707;5,96E+13;590600;1220;1220;54
6707;5,96E+13;*;1220;1220;121
6707;5,96E+13;590600;1220;1740;1
6708;5,96E+13;590600;240;320;1
6708;5,96E+13;*;320;345;100
6708;5,96E+13;590600;345;725;11
6708;5,96E+13;*;725;740;100
6708;5,96E+13;590600;740;790;1
6708;5,96E+13;*;790;805;100
6708;5,96E+13;590600;805;1035;11
6708;5,96E+13;*;1035;1080;100
6708;5,96E+13;590600;1080;1740;1
6709;5,96E+13;590600;240;600;1
6709;5,96E+13;*;600;610;100
6709;5,96E+13;590600;610;615;42
6709;5,96E+13;*;615;620;100
6709;5,96E+13;590500;620;630;33
6709;5,96E+13;*;630;645;100
6709;5,96E+13;590600;645;1740;1
6710;5,96E+13;590600;240;540;1
6710;5,96E+13;*;540;660;121
6710;5,96E+13;972181;660;770;54
6710;5,96E+13;*;770;780;121
6710;5,96E+13;972181;780;900;53
6710;5,96E+13;*;900;1050;121
6710;5,96E+13;590600;1050;1740;1
6711;5,96E+13;590600;240;480;1
6711;5,96E+13;*;480;520;111
6711;5,96E+13;*;480;520;133
6711;5,96E+13;*;480;520;151
6711;5,96E+13;20100;520;1095;11
6711;5,96E+13;*;1095;1140;133
6711;5,96E+13;*;1095;1140;111
6711;5,96E+13;*;1095;1140;151
6711;5,96E+13;590600;1140;1740;1
6712;5,96E+13;590600;240;450;1
6712;5,96E+13;*;450;490;121
6712;5,96E+13;260100;490;750;11
6712;5,96E+13;*;750;755;121
6712;5,96E+13;260200;755;810;53
6712;5,96E+13;*;810;815;121
6712;5,96E+13;260100;815;875;11
6712;5,96E+13;*;875;880;121
6712;5,96E+13;260200;880;940;13
6712;5,96E+13;*;940;945;121
6712;5,96E+13;260100;945;1080;11
6712;5,96E+13;*;1080;1125;121
6712;5,96E+13;590600;1125;1215;1
6712;5,96E+13;*;1215;1220;100
6712;5,96E+13;590500;1220;1380;51
6712;5,96E+13;*;1380;1385;100
6712;5,96E+13;590600;1385;1740;1
6713;5,96E+13;590600;240;420;1
6713;5,96E+13;*;420;430;121
6713;5,96E+13;590400;430;735;51
6713;5,96E+13;*;735;745;121
6713;5,96E+13;590600;745;1140;1
6713;5,96E+13;*;1140;1170;121
6713;5,96E+13;601200;1170;1320;51
6713;5,96E+13;*;1320;1350;121
6713;5,96E+13;590600;1350;1740;1
6714;5,96E+13;590600;240;550;1
6714;5,96E+13;*;550;610;131
6714;5,96E+13;*;550;610;151
6714;5,96E+13;81110;610;740;25
6714;5,96E+13;*;740;745;100
6714;5,96E+13;81100;745;805;53
6714;5,96E+13;*;805;805;100
6714;5,96E+13;81110;805;960;25
6714;5,96E+13;*;960;1015;131
6714;5,96E+13;*;960;1015;133
6714;5,96E+13;*;960;1015;151
6714;5,96E+13;590600;1015;1740;1
6715;5,96E+13;590600;240;480;1
6715;5,96E+13;*;480;530;131
6715;5,96E+13;*;480;530;151
6715;5,96E+13;81000;530;720;24
6715;5,96E+13;*;720;780;133
6715;5,96E+13;*;720;780;131
6715;5,96E+13;*;720;780;151
6715;5,96E+13;590600;780;960;1
6715;5,96E+13;*;960;970;100
6715;5,96E+13;590500;970;1095;51
6715;5,96E+13;*;1095;1105;100
6715;5,96E+13;590600;1105;1740;1
6716;5,96E+13;590600;240;570;1
6716;5,96E+13;*;570;575;121
6716;5,96E+13;590610;575;750;11
6716;5,96E+13;*;750;755;121
6716;5,96E+13;590600;755;825;1
6716;5,96E+13;*;825;830;121
6716;5,96E+13;590610;830;1170;11
6716;5,96E+13;*;1170;1175;121
6716;5,96E+13;590600;1175;1740;1
6717;5,96E+13;590600;240;480;1
6717;5,96E+13;*;480;540;122
6717;5,96E+13;922302;540;1320;42
6717;5,96E+13;*;1320;1380;122
6717;5,96E+13;590600;1380;1740;1
6718;5,96E+13;590600;240;240;1
6718;5,96E+13;*;240;255;121
6718;5,96E+13;601000;255;780;11
6718;5,96E+13;*;780;795;121
6718;5,96E+13;590600;795;900;1
6718;5,96E+13;*;900;900;121
6718;5,96E+13;590500;900;1050;51
6718;5,96E+13;*;1050;1065;121
6718;5,96E+13;590100;1065;1070;64
6718;5,96E+13;*;1070;1085;122
6718;5,96E+13;590600;1085;1740;1
6719;5,96E+13;590600;240;600;1
6719;5,96E+13;*;600;625;121
6719;5,96E+13;601511;625;900;24
6719;5,96E+13;*;900;910;100
6719;5,96E+13;601500;910;990;28
6719;5,96E+13;*;990;995;100
6719;5,96E+13;601500;995;1035;53
6719;5,96E+13;*;1035;1080;141
6719;5,96E+13;*;1035;1080;121
6719;5,96E+13;590600;1080;1740;1
6720;5,96E+13;590600;240;500;1
6720;5,96E+13;*;500;505;100
6720;5,96E+13;590605;505;510;61
6720;5,96E+13;*;510;520;100
6720;5,96E+13;590600;520;780;1
6720;5,96E+13;*;780;825;122
6720;5,96E+13;*;780;825;110
6720;5,96E+13;81100;825;1095;11
6720;5,96E+13;*;1095;1150;110
6720;5,96E+13;*;1095;1150;151
6720;5,96E+13;590600;1150;1740;1
6721;5,96E+13;590700;240;450;1
6721;5,96E+13;*;450;465;121
6721;5,96E+13;601000;465;960;11
6721;5,96E+13;*;960;975;121
6721;5,96E+13;590700;975;1740;1
6722;5,96E+13;590700;240;420;1
6722;5,96E+13;*;420;430;122
6722;5,96E+13;590103;430;705;22
6722;5,96E+13;*;705;715;100
6722;5,96E+13;590100;715;745;53
6722;5,96E+13;*;745;755;100
6722;5,96E+13;590103;755;960;22
6722;5,96E+13;*;960;975;122
6722;5,96E+13;590600;975;1020;41
6722;5,96E+13;*;1020;1035;122
6722;5,96E+13;590600;1035;1065;32
6722;5,96E+13;*;1065;1080;122
6722;5,96E+13;590700;1080;1740;1
6723;5,96E+13;590800;240;600;1
6723;5,96E+13;*;600;630;100
6723;5,96E+13;590800;630;635;33
6723;5,96E+13;*;635;665;100
6723;5,96E+13;590800;665;670;33
6723;5,96E+13;*;670;675;100
6723;5,96E+13;590800;675;675;33
6723;5,96E+13;*;675;685;100
6723;5,96E+13;590800;685;705;32
6723;5,96E+13;*;705;740;100
6723;5,96E+13;590800;740;1740;1
6724;5,96E+13;590800;240;450;1
6724;5,96E+13;*;450;480;121
6724;5,96E+13;60300;480;500;13
6724;5,96E+13;*;500;525;121
6724;5,96E+13;21100;525;545;13
6724;5,96E+13;*;545;560;121
6724;5,96E+13;40200;560;570;13
6724;5,96E+13;*;570;585;100
6724;5,96E+13;40200;585;585;13
6724;5,96E+13;*;585;600;121
6724;5,96E+13;20100;600;675;13
6724;5,96E+13;*;675;675;100
6724;5,96E+13;20800;675;720;13
6724;5,96E+13;*;720;750;121
6724;5,96E+13;590800;750;780;1
6724;5,96E+13;*;780;925;121
6724;5,96E+13;50300;925;925;81
6724;5,96E+13;*;925;1070;121
6724;5,96E+13;590800;1070;1740;1
6725;5,96E+13;590800;240;480;1
6725;5,96E+13;*;480;485;122
6725;5,96E+13;590800;485;490;21
6725;5,96E+13;*;490;495;122
6725;5,96E+13;590804;495;840;22
6725;5,96E+13;*;840;845;100
6725;5,96E+13;590800;845;930;26
6725;5,96E+13;*;930;935;100
6725;5,96E+13;590804;935;960;22
6725;5,96E+13;*;960;965;100
6725;5,96E+13;590800;965;1035;51
6725;5,96E+13;*;1035;1065;122
6725;5,96E+13;590800;1065;1740;1
6726;5,96E+13;590800;240;555;1
6726;5,96E+13;*;555;560;121
6726;5,96E+13;590800;560;590;32
6726;5,96E+13;*;590;590;121
6726;5,96E+13;590800;590;595;30
6726;5,96E+13;*;595;600;121
6726;5,96E+13;590800;600;600;1
6726;5,96E+13;*;600;600;100
6726;5,96E+13;590800;600;750;51
6726;5,96E+13;*;750;755;100
6726;5,96E+13;590800;755;870;1
6726;5,96E+13;*;870;870;121
6726;5,96E+13;590800;870;930;13
6726;5,96E+13;*;930;930;121
6726;5,96E+13;590800;930;1110;1
6726;5,96E+13;*;1110;1130;121
6726;5,96E+13;370105;1130;1140;32
6726;5,96E+13;*;1140;1155;121
6726;5,96E+13;210205;1155;1170;32
6726;5,96E+13;*;1170;1175;121
6726;5,96E+13;210202;1175;1190;32
6726;5,96E+13;*;1190;1200;121
6726;5,96E+13;380100;1200;1335;13
6726;5,96E+13;*;1335;1365;121
6726;5,96E+13;590800;1365;1365;1
6726;5,96E+13;*;1365;1365;100
6726;5,96E+13;590800;1365;1365;52
6726;5,96E+13;*;1365;1365;100
6726;5,96E+13;590800;1365;1365;1
6726;5,96E+13;*;1365;1370;100
6726;5,96E+13;590800;1370;1370;52
6726;5,96E+13;*;1370;1370;100
6726;5,96E+13;590800;1370;1740;1
6727;5,96E+13;590800;240;400;1
6727;5,96E+13;*;400;465;141
6727;5,96E+13;80906;465;730;24
6727;5,96E+13;*;730;790;141
6727;5,96E+13;*;730;790;131
6727;5,96E+13;590800;790;1740;1
6728;5,96E+13;601000;240;600;11
6728;5,96E+13;*;600;615;181
6728;5,96E+13;590800;615;630;1
6728;5,96E+13;*;630;635;121
6728;5,96E+13;590800;635;660;32
6728;5,96E+13;*;660;665;121
6728;5,96E+13;590800;665;930;1
6728;5,96E+13;*;930;945;181
6728;5,96E+13;601000;945;990;11
6728;5,96E+13;*;990;1050;181
6728;5,96E+13;590800;1050;1740;1
6729;5,96E+13;590800;240;420;1
6729;5,96E+13;*;420;460;121
6729;5,96E+13;240400;460;990;11
6729;5,96E+13;*;990;1030;121
6729;5,96E+13;590800;1030;1740;1
6730;5,96E+13;590800;240;630;1
6730;5,96E+13;*;630;650;121
6730;5,96E+13;50304;650;1140;11
6730;5,96E+13;*;1140;1165;121
6730;5,96E+13;590800;1165;1740;1
6731;5,96E+13;590800;240;475;1
6731;5,96E+13;*;475;480;100
6731;5,96E+13;590800;480;480;64
6731;5,96E+13;*;480;505;141
6731;5,96E+13;361003;505;960;23
6731;5,96E+13;*;960;975;122
6731;5,96E+13;361000;975;1010;41
6731;5,96E+13;*;1010;1025;122
6731;5,96E+13;590800;1025;1740;1
6732;5,96E+13;590800;240;960;1
6732;5,96E+13;*;960;980;121
6732;5,96E+13;590200;980;1040;32
6732;5,96E+13;*;1040;1060;121
6732;5,96E+13;590800;1060;1105;32
6732;5,96E+13;*;1105;1110;121
6732;5,96E+13;590800;1110;1740;1
6733;5,96E+13;590800;240;570;1
6733;5,96E+13;*;570;580;121
6733;5,96E+13;590800;580;590;54
6733;5,96E+13;*;590;600;121
6733;5,96E+13;590800;600;720;91
6733;5,96E+13;*;720;730;121
6733;5,96E+13;590800;730;810;1
6733;5,96E+13;*;810;820;121
6733;5,96E+13;590800;820;840;54
6733;5,96E+13;*;840;850;121
6733;5,96E+13;370400;850;865;91
6733;5,96E+13;*;865;875;121
6733;5,96E+13;370400;875;900;54
6733;5,96E+13;*;900;935;121
6733;5,96E+13;620300;935;940;42
6733;5,96E+13;*;940;970;121
6733;5,96E+13;420800;970;980;42
6733;5,96E+13;*;980;1000;121
6733;5,96E+13;590800;1000;1095;54
6733;5,96E+13;*;1095;1105;121
6733;5,96E+13;590800;1105;1125;1
6733;5,96E+13;*;1125;1130;121
6733;5,96E+13;590800;1130;1155;54
6733;5,96E+13;*;1155;1160;121
6733;5,96E+13;590800;1160;1740;1
6734;5,96E+13;590800;240;510;1
6734;5,96E+13;*;510;525;100
6734;5,96E+13;590800;525;525;33
6734;5,96E+13;*;525;540;100
6734;5,96E+13;590800;540;630;1
6734;5,96E+13;*;630;655;122
6734;5,96E+13;250311;655;705;32
6734;5,96E+13;*;705;715;122
6734;5,96E+13;40600;715;775;41
6734;5,96E+13;*;775;800;122
6734;5,96E+13;590800;800;1740;1
6735;5,96E+13;590800;240;480;1
6735;5,96E+13;*;480;505;121
6735;5,96E+13;410200;505;750;11
6735;5,96E+13;*;750;765;122
6735;5,96E+13;210200;765;855;53
6735;5,96E+13;*;855;895;122
6735;5,96E+13;*;855;895;121
6735;5,96E+13;590800;895;1740;1
6736;5,96E+13;590800;240;630;1
6736;5,96E+13;*;630;635;121
6736;5,96E+13;590800;635;705;54
6736;5,96E+13;*;705;715;121
6736;5,96E+13;590800;715;735;54
6736;5,96E+13;*;735;740;121
6736;5,96E+13;590800;740;740;61
6736;5,96E+13;*;740;745;121
6736;5,96E+13;590800;745;825;1
6736;5,96E+13;*;825;830;121
6736;5,96E+13;590800;830;850;54
6736;5,96E+13;*;850;860;121
6736;5,96E+13;590800;860;905;61
6736;5,96E+13;*;905;915;121
6736;5,96E+13;590800;915;920;61
6736;5,96E+13;*;920;925;121
6736;5,96E+13;590800;925;1005;1
6736;5,96E+13;*;1005;1025;122
